,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,126.7875747680664,6174800.0,2.0,-1.5053973932695186,134.42675614959853,123.71394209258897,46.81578704007741,-95.27859683560033,15.02381456066812,130.1818059285482,131.75299682617188,28.6200008392334,53.068379265787605
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,83.51781463623047,18755700.0,2.0,-0.9915034446453461,100.98949404077408,78.52543668432358,46.82895468458251,-79.28638566575196,2.3231892189599495,88.70834274291992,85.45276641845703,28.6200008392334,53.068379265787605
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,39.947166442871094,14316500.0,2.0,-0.3969294062579962,44.04509655051756,38.3144142527051,46.68584959426088,-78.2447899176967,12.14132143927663,41.1280278523763,40.86328951517741,28.6200008392334,53.068379265787605
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,169.67909240722656,2193800.0,2.0,-0.6733877451070214,184.81215081080146,162.93538642064388,49.65612772089868,-58.543628248986145,2.6687944749256802,172.95047963460286,169.01022415161134,28.6200008392334,53.068379265787605
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,131.70631408691406,1625600.0,2.0,0.412021139827516,142.3888172893554,126.1918940753907,51.655357977393564,-11.967931843635666,7.43435441240607,132.97934087117514,127.94541714986165,28.6200008392334,53.068379265787605
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,66.35503387451172,9948769.0,2.0,-0.37472253699509395,70.11719196446661,61.96523448817011,50.137260855512466,-1.2191847408274743,8.987585074670784,66.12981643676758,66.71041514078776,28.6200008392334,53.068379265787605
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,197.98023986816406,32061200.0,2.0,4.883446145287678,200.25694984803513,176.06895042051954,61.18487985037088,140.81333404502107,33.01514568936887,184.55974426269532,177.30867589314778,28.6200008392334,53.068379265787605
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,93.69230651855469,5733800.0,2.0,0.6023940845030182,100.95428987979442,89.78263715267629,52.34781864842749,-25.362513227560513,10.07776130594638,94.9202651977539,89.4830098470052,28.6200008392334,53.068379265787605
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,109.37353515625,6501200.0,2.0,0.5787302084948749,109.88457617940233,104.89340615091993,53.50850532274686,114.07818785421125,1.6578549539437155,106.51415990193685,106.37308222452799,28.6200008392334,53.068379265787605
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,103.37641143798828,930500.0,2.0,1.4830877718549687,115.30339330924488,98.52137780891917,51.84924638075075,9.013159892611982,0.8667633442658255,103.35008926391602,97.05076395670572,28.6200008392334,53.068379265787605
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,282.28533935546875,2303800.0,2.0,0.37412240731055135,294.5632727221043,263.77168516363787,53.236583246797366,18.23733141873238,4.310079450641774,280.2000467936198,273.8628293355306,28.6200008392334,53.068379265787605
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,188.72193908691406,6394100.0,2.0,1.018297255632035,195.783730661314,182.4567737942524,53.31963303812362,-7.435529972614586,6.305181659435463,189.00890248616537,179.5919064839681,28.6200008392334,53.068379265787605
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,44.448734283447266,12831600.0,2.0,-0.3929842760398401,47.93287411227275,43.222401614045616,47.04127549981145,-54.156483136891346,7.954035128157266,45.39592374165853,45.77139453887939,28.6200008392334,53.068379265787605
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,33.91797637939453,7063200.0,2.0,-0.16514803430577274,38.36670525694621,32.67187239503132,46.45703529537206,-56.15219493408446,9.849031633445215,35.29112307230631,35.062579822540286,28.6200008392334,53.068379265787605
0,2020-07-01,WMT,39.81666564941406,39.973331451416016,39.5533332824707,37.66116714477539,19733700.0,2.0,-0.270276522778623,38.585794147966645,36.914618983747225,48.04071338612468,-68.39032736541823,3.8473176874832897,38.17499173482259,38.82784875233968,28.6200008392334,53.068379265787605
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.01940155029297,114041600.0,3.0,2.904562538877954,91.58574523767027,80.61306762854068,62.8071354790245,104.54880667574642,33.33560852538064,83.47310892740886,77.38173993428548,27.68000030517578,6.83902134828797
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,229.75624084472656,3338000.0,3.0,4.803773805829877,224.57917778630315,187.62434089045468,62.24287796258238,310.6987466948405,51.669584487676715,203.97330220540366,204.84099349975585,27.68000030517578,6.83902134828797
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.0394058227539,4239700.0,3.0,-0.5592099311785717,107.2341490090078,84.84900757668557,48.67228782221905,-67.02277010561055,2.0437437663523372,94.92833836873372,88.52990748087565,27.68000030517578,6.83902134828797
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560077,220.74713127501212,160.5578705560426,51.022359000888684,17.93794948183391,15.932919876883014,178.05533447265626,156.26800079345702,27.68000030517578,6.83902134828797
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,117.62395477294922,2527500.0,3.0,1.2952933097395913,125.60970328110798,109.03958642226115,53.81242509624555,50.571769062265886,16.810810497217897,115.27245686848958,109.46080652872722,27.68000030517578,6.83902134828797
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.27882385253906,4200300.0,3.0,4.431665392164405,195.66507272937955,170.07717122813997,58.35378141515972,156.16611603352578,33.3044983427367,180.4755849202474,171.51545435587565,27.68000030517578,6.83902134828797
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.002498626708984,19632000.0,3.0,0.24380182200287948,43.11327985656054,39.005876027228524,52.99855530111601,-12.433793630032387,6.686251196972131,41.065975443522134,39.458792495727536,27.68000030517578,6.83902134828797
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,74.89344787597656,5832800.0,3.0,-0.99809838349654,86.48238732349412,69.85673468578321,48.34484333588181,-81.56037054823456,9.086242134949165,78.4890032450358,76.33581504821777,27.68000030517578,6.83902134828797
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,111.81558227539062,10312000.0,3.0,-1.0185789382932597,125.9398930041491,105.8496821911634,48.67880037918351,-80.82155862632342,2.5133341962596596,116.99270909627279,111.1990909576416,27.68000030517578,6.83902134828797
1,2020-07-02,GS,202.5,203.0,197.1300048828125,179.83740234375,2699400.0,3.0,0.3520082902170145,201.69426506529732,170.2238959454449,50.90714155045257,-29.500842273806132,8.630298368111596,184.31066436767577,173.3312016805013,27.68000030517578,6.83902134828797
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,227.1958770751953,3369800.0,3.0,2.104499737146,236.2845807415084,217.93259302558144,55.64499409972193,35.26803326947954,12.095169035684304,226.20816396077473,212.48978958129882,27.68000030517578,6.83902134828797
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,134.5338897705078,2758500.0,3.0,-0.22359486165211706,149.32103987074805,124.15512742661524,50.46214775125313,-24.9127902406695,0.8821599464758748,136.54140955607096,130.65492935180663,27.68000030517578,6.83902134828797
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,95.3515853881836,3919362.0,3.0,-0.9842162354598685,106.60004255038481,89.2753854586484,48.338848806466785,-59.73298544728403,4.727901538628327,98.29896672566731,97.02929941813152,27.68000030517578,6.83902134828797
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.260860443115234,15578600.0,3.0,-0.5016109481665723,57.774292085738814,50.836256696609816,49.21183694671598,-70.32197734876212,8.423667414942775,54.92843793233236,54.07045809427897,27.68000030517578,6.83902134828797
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,127.3204574584961,5152200.0,3.0,-1.4154340027246377,133.9620906956414,123.65837973282538,47.46621914229757,-77.88092097907136,12.403376390204096,130.01040471394856,131.8197784423828,27.68000030517578,6.83902134828797
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,83.78907012939453,27845600.0,3.0,-1.103020464489262,100.39432218752462,77.9674156359617,47.03264860451826,-89.94747963248165,5.941266819116903,88.77499771118164,85.49639256795247,27.68000030517578,6.83902134828797
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.000640869140625,15111900.0,3.0,-0.3905122236353904,43.92175313815321,38.205262166412226,46.828460677304705,-75.17717432372356,12.141321439276636,41.11029586791992,40.84529654184977,27.68000030517578,6.83902134828797
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,168.63162231445312,2690200.0,3.0,-0.7659525816524138,184.46025731250063,162.39413874462826,48.95294904834044,-68.46730418857808,5.229390879674368,172.97006174723307,169.14947942097982,27.68000030517578,6.83902134828797
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,133.07057189941406,1982800.0,3.0,0.4510962079910996,142.00449536132217,126.10931536865829,52.642273529816926,5.796346636737666,10.595340685581519,133.2287493387858,128.14116045633952,27.68000030517578,6.83902134828797
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,66.91563415527344,6827825.0,3.0,-0.22738762255674771,69.85306682762402,62.04870319190724,51.01534959390906,21.228162360523566,11.401505077461328,66.20049718221028,66.7223004659017,27.68000030517578,6.83902134828797
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,199.48904418945312,29315800.0,3.0,5.133377029056845,201.17748240675866,177.4058015898234,61.850193291238625,146.84651212176496,36.163398937139995,185.22387034098307,178.00542831420898,27.68000030517578,6.83902134828797
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,94.68307495117188,5354900.0,3.0,0.584949165442211,100.73876390913867,89.72401074906446,53.15546022283796,-4.170910061444959,5.737572096060982,95.1033945719401,89.71514663696288,27.68000030517578,6.83902134828797
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,110.19396209716797,6150900.0,3.0,0.7453782361908168,110.28171459645509,104.93656772166014,54.41335577190666,169.8776454883672,14.814465515597696,106.74509785970052,106.50765024820963,27.68000030517578,6.83902134828797
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,103.33966064453125,1040300.0,3.0,1.269761206488468,115.22386454187532,98.16383916295868,51.82111793816506,7.118722975571092,3.3278297519604703,103.88778228759766,97.23989295959473,27.68000030517578,6.83902134828797
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,282.787841796875,1971700.0,3.0,0.7178854285384091,294.6870365320775,263.7861903966334,53.39564711686431,32.060512820446036,8.329339408741157,280.56365458170575,274.67321929931643,27.68000030517578,6.83902134828797
1,2020-07-02,V,196.0,197.9199981689453,195.0,190.56259155273438,6299300.0,3.0,1.1408801165855778,195.90779295981753,182.53041047035828,54.25161770233975,59.17201085793348,12.858677438516953,189.06766052246093,180.03603337605793,27.68000030517578,6.83902134828797
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,44.54629898071289,15814500.0,3.0,-0.38390630548163784,47.833047882770074,43.12465895011567,47.35313968717595,-49.25705513147051,6.786684716027601,45.41028747558594,45.7499340057373,27.68000030517578,6.83902134828797
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,34.83063507080078,7901100.0,3.0,-0.16056535349979129,38.23644516792932,32.61793982657751,48.348740988094725,-42.10658452254999,9.849031633445218,35.34201113382975,35.05773789087932,27.68000030517578,6.83902134828797
1,2020-07-02,WMT,40.029998779296875,40.293331146240234,39.619998931884766,37.5101203918457,17695800.0,3.0,-0.26555404720163267,38.4832892237334,36.92587291615917,47.39455918441949,-55.58131313699512,3.2683283377568024,38.10954322814941,38.81607144673665,27.68000030517578,6.83902134828797
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.40071105957031,118655600.0,0.0,2.998462760457315,92.0497339287448,81.18447398751498,65.03524783957093,124.27180931120856,39.0433506831547,83.93763071695963,77.82384338378907,27.940000534057617,21.869746391407666
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,227.98573303222656,3460400.0,0.0,5.67869230827111,228.16188689655723,186.7623349052006,61.23774080306173,260.2847770167436,54.64456332772096,204.90659790039064,205.41238403320312,27.940000534057617,21.869746391407666
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.18704223632812,4059600.0,0.0,-0.5224073239244973,106.05018058010003,84.82509560398199,50.02333738825539,-49.17936985043774,0.05984497942255971,95.15601374308268,88.60811246236166,27.940000534057617,21.869746391407666
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034121,219.0692586654333,160.48374426425423,52.4259294228457,26.1590556108504,17.291854415343295,179.6856679280599,156.9520009358724,27.940000534057617,21.869746391407666
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,119.19878387451172,2491900.0,0.0,1.461570221400038,124.70704717950403,109.41822213812293,54.7805880071976,60.65090324690312,17.22517008230349,115.74429092407226,109.50975494384765,27.940000534057617,21.869746391407666
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.46206665039062,5794200.0,0.0,4.986491928222421,197.65015646860329,170.47297738149436,60.335165644687855,176.2820160696252,39.21973609448183,181.22327524820963,172.29110794067384,27.940000534057617,21.869746391407666
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,41.712379455566406,16152900.0,0.0,0.28710563907232256,42.95470759333488,39.07133992253426,54.613276628178966,23.522852192226853,9.647221996305353,41.12974217732747,39.53376808166504,27.940000534057617,21.869746391407666
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,75.11394500732422,6747500.0,0.0,-0.9882518889380947,85.308157907855,69.99292088853171,48.543099858655985,-78.91549710896567,10.44439914816378,78.39090932210287,76.39000676472982,27.940000534057617,21.869746391407666
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.05827331542969,11933400.0,0.0,-0.8686264881375081,124.60757681525217,106.14637368523611,50.25660456479716,-60.59603960155292,2.5133341962596596,116.87974395751954,111.42103436787923,27.940000534057617,21.869746391407666
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,188.9112548828125,3567700.0,0.0,0.9054153594625518,200.14701448275676,170.8090981881417,53.95263163517931,21.42802640228636,15.526200656370564,185.1724619547526,173.8094815572103,27.940000534057617,21.869746391407666
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,228.15591430664062,3133800.0,0.0,2.1023435717147834,235.62491607706198,218.103128051356,56.05976364962519,26.569186233649543,9.898239158656397,226.51596120198568,213.34137624104818,27.940000534057617,21.869746391407666
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,136.5747833251953,2336700.0,0.0,0.005626440697739099,147.08822919813167,125.07525194200504,51.59885177159484,-6.286774878685852,2.403544950843219,136.836105855306,130.79391479492188,27.940000534057617,21.869746391407666
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,95.7419204711914,4231488.0,0.0,-0.9228656398110644,105.4658433344575,89.46403566334524,48.7013504283925,-53.79325634396665,2.9609025096148027,98.32737833658854,97.06220728556315,27.940000534057617,21.869746391407666
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.630165100097656,20536700.0,0.0,-0.45235838167746323,57.11083622603109,51.067356675580236,49.85691645054491,-68.80572664584575,11.564145038619031,54.85517717997233,54.0838383992513,27.940000534057617,21.869746391407666
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,129.1358184814453,6156400.0,0.0,-1.1840044384701827,133.37345703254502,123.8568385301991,49.63685380469835,-28.077289503910855,1.7733699431135028,129.92851587931315,131.8304094950358,27.940000534057617,21.869746391407666
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,85.90507507324219,18625300.0,0.0,-1.0090232000202803,98.650513232742,78.34067100187714,48.621011774427714,-73.11283616060338,5.033875157056475,88.94681396484376,85.52065773010254,27.940000534057617,21.869746391407666
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,40.31258773803711,15146000.0,0.0,-0.3561495841913569,43.57224767287765,38.250124763645786,47.67314258557072,-74.76788438050973,14.158309681683425,41.12416038513184,40.81321824391683,27.940000534057617,21.869746391407666
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,173.2075653076172,3171500.0,0.0,-0.46471359565464354,183.44406967475823,162.61457900688242,52.0232828820197,-25.317095800949485,0.3740549107929624,173.11235911051432,169.3360954284668,27.940000534057617,21.869746391407666
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,133.9688262939453,2099500.0,0.0,0.5482255013241399,140.71224098313277,126.61267509352737,53.2917322659009,16.48008830884589,13.744000793664672,133.57588882446288,128.29048449198405,27.940000534057617,21.869746391407666
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,67.59515380859375,8058282.0,0.0,-0.05515627710448712,69.52172443027642,62.20750759487005,52.07364913049328,42.58681154537104,15.972988125336443,66.30337880452474,66.70253359476725,27.940000534057617,21.869746391407666
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,203.78323364257812,31897600.0,0.0,5.613248224520618,203.3029944619596,177.55314109712242,63.68296063400541,163.5693967116784,41.625093579265545,186.1030303955078,178.7473876953125,27.940000534057617,21.869746391407666
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,96.14522552490234,4995000.0,0.0,0.6812541986643339,100.36661247079527,89.83066917593325,54.33698718965281,20.29358171529776,4.0120386167574456,95.29336166381836,89.95342127482097,27.940000534057617,21.869746391407666
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,110.87767791748047,6023300.0,0.0,0.921990024340019,110.8062337549893,104.71287635243259,55.16562515856346,176.98373665454625,14.814465515597696,107.04926783243815,106.6184476216634,27.940000534057617,21.869746391407666
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,105.27854919433594,1329600.0,0.0,1.2428239674365926,114.19849782127,98.36548609596633,53.206588585380146,18.327471975534795,4.658839687478572,104.37965647379558,97.39804903666179,27.940000534057617,21.869746391407666
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,287.1017761230469,2395000.0,0.0,1.3231659135992118,293.110159854128,264.632760067747,54.76219680189154,50.86545494456714,8.954735394785715,281.10504760742185,275.24412587483727,27.940000534057617,21.869746391407666
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,192.59803771972656,7292200.0,0.0,1.386291110806809,195.56778178908914,182.69025043747334,55.27315413022012,91.97322896162815,15.940070067704434,189.29944864908853,180.41118596394855,27.940000534057617,21.869746391407666
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,44.912174224853516,11231100.0,0.0,-0.34323230559169815,47.63862842252383,43.11581951448789,48.5289958796255,-40.9790368693446,6.478968340136711,45.444706471761066,45.723578198750815,27.940000534057617,21.869746391407666
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,35.80968475341797,8235600.0,0.0,-0.07704430008405438,37.95730261782144,32.71537919065024,50.297460480094806,27.131331028645494,3.8029449833706828,35.43632011413574,35.06538489659627,27.940000534057617,21.869746391407666
2,2020-07-06,WMT,39.93333435058594,39.956668853759766,39.40666580200195,37.4094352722168,21695100.0,0.0,-0.266859706395735,38.40740205441387,36.91774710024921,46.959024302645915,-75.55331481641599,1.5395482677095644,38.04556312561035,38.8033992767334,27.940000534057617,21.869746391407666
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.1170883178711,112424400.0,1.0,3.0152356183630644,92.32652652306209,81.8667939420258,64.55872810973955,121.48560647308051,41.88796671104694,84.37607345581054,78.2534174601237,29.43000030517578,61.11872528013507
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,225.2276611328125,2365900.0,1.0,6.079438193611992,230.57770808480248,186.78429447867407,59.68453685853875,194.46194690331058,49.569519344792155,205.69902445475262,205.95224075317384,29.43000030517578,61.11872528013507
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,88.77943420410156,5564200.0,1.0,-0.7594519923341068,103.68436564948391,85.267890362479,47.95160043149255,-100.01944708326376,10.33752531357625,95.2859385172526,88.58613141377766,29.43000030517578,61.11872528013507
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657777,209.68718824790804,164.70381517006072,50.521077693500956,-0.642133025955709,13.603356297224364,181.06400146484376,157.4026677449544,29.43000030517578,61.11872528013507
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,117.14506530761719,2018100.0,1.0,1.4113586827902793,122.68981459516039,110.4666146956111,53.27408489091424,26.25144511698529,12.11396844459462,116.19647852579753,109.56052157084147,29.43000030517578,61.11872528013507
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.12380981445312,5431500.0,1.0,5.257603433341586,199.14198781896792,170.9615583236102,59.57808724023303,162.4838463892087,40.293304581317344,181.8401357014974,172.98736495971679,29.43000030517578,61.11872528013507
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.002498626708984,17102800.0,1.0,0.2611326018352855,42.64198353287959,39.193220400836225,52.73896735871526,-16.9470632514873,5.537132795139968,41.16211929321289,39.60493640899658,29.43000030517578,61.11872528013507
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,73.19730377197266,5898000.0,1.0,-1.1221697266318813,83.25649401171235,70.60879605786774,46.92365280004069,-117.18158561915207,16.9578989769592,78.27868067423502,76.43551788330078,29.43000030517578,61.11872528013507
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.26087188720703,10836500.0,1.0,-0.8048538677524704,122.20712459956141,107.18625995244054,49.69465568680864,-59.94019396569639,0.4048923254339018,116.7338862101237,111.57270673116048,29.43000030517578,61.11872528013507
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,181.62303161621094,2853500.0,1.0,0.7472815450460644,197.24787380076882,171.75407932423118,51.30793064946287,-29.810526086366572,11.87078599409664,185.79645029703775,174.0561378479004,29.43000030517578,61.11872528013507
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,226.14453125,2927800.0,1.0,1.916243727366151,234.36852960655355,218.49827794959882,54.94615775494884,3.7769292317821863,9.8982391586564,226.7264180501302,214.05780156453451,29.43000030517578,61.11872528013507
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,134.4875030517578,2622000.0,1.0,0.018644972684001004,143.67674828898265,126.82152594197436,50.37587970634872,-43.86986121028433,3.08325847881648,137.01515045166016,130.83395665486654,29.43000030517578,61.11872528013507
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,93.6628189086914,4474893.0,1.0,-1.0301362021681655,103.13466061489824,90.34781542880295,46.88845332021402,-95.20142997808794,10.919444699964176,98.3058703104655,97.03151067097981,29.43000030517578,61.11872528013507
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,52.52225875854492,15996500.0,1.0,-0.4969951003448685,56.5241583106378,51.17123734976259,47.9661950996709,-86.3445782240456,15.418940106498976,54.73657964070638,54.106221199035645,29.43000030517578,61.11872528013507
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,129.01840209960938,5622600.0,1.0,-0.9985586002011075,132.8278313753829,124.04841908238075,49.50000460597789,-31.108123584684137,5.007572616358886,129.88275477091472,131.86943066914876,29.43000030517578,61.11872528013507
