,date,tic,open,high,low,close,volume,s,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
0,2023-04-03,HSG,15878.8257,15927.3848,15587.4711,15733.1484,12702300.0,ok,258.59099743517436,16168.764740392588,15185.84612960741,55.062191182273025,58.37275307473969,1.5527849745276772,15386.760153333335,14579.060456666666,24.07873976342863
0,2023-04-03,HUT,16100.0,16500.0,16000.0,16400.0,2700798.0,ok,232.24854587668779,16311.27383555454,14858.72616444546,54.188716859777685,169.05097723151334,6.899142463538071,15360.0,15110.0,24.07873976342863
0,2023-04-03,ITA,3920.0,4020.0,3900.0,4000.0,2052800.0,ok,-57.60193706736072,4260.666488539672,3735.333511460328,47.90359717462406,-43.84133611691022,6.130284089993028,4036.0,4127.5,24.07873976342863
0,2023-04-03,KBC,25000.0,25150.0,24650.0,25150.0,7106700.0,ok,285.1447894411649,24271.56056148008,20933.43943851992,57.54893177463796,273.98255813953483,27.081484036624538,22486.666666666668,23495.0,24.07873976342863
0,2023-04-03,KDH,25458.468,26640.4683,25276.6218,26640.4683,2543800.0,ok,341.17196216046796,25613.93649351955,22688.960381480447,58.736854943212656,245.55160142348797,26.279884249994744,23927.92915,24394.66773,24.07873976342863
0,2023-04-03,MBB,15692.588,15862.2376,15607.7632,15862.2376,20422800.0,ok,108.66565562561664,15724.920430687303,14353.953649312694,55.41394628094219,167.09621993127126,25.498110927452533,15022.472080000001,15384.391226666667,24.07873976342863
0,2023-04-03,MSN,78800.0,78800.0,76800.0,76800.0,1651800.0,ok,-2410.478958290638,85859.13849825945,75090.86150174055,39.96445431703474,-82.65876182875387,38.20494950798848,81320.0,88671.66666666667,24.07873976342863
0,2023-04-03,NVB,15100.0,15600.0,15100.0,15200.0,90524.0,ok,-597.2547481611655,17032.267728017923,14467.732271982077,38.78625881917429,-70.80310232674519,29.054516257222,16270.0,17963.333333333332,24.07873976342863
0,2023-04-03,PDR,12800.0,13250.0,12600.0,13250.0,8446200.0,ok,229.17037011828688,12982.920378069892,11257.079621930108,47.45401404909985,151.73355944978331,28.570786754174716,11648.333333333334,12485.0,24.07873976342863
0,2023-04-03,PVD,21200.0,21200.0,20850.0,21150.0,6941200.0,ok,-164.10483015914724,22667.22787100187,18882.77212899813,53.710122780517345,0.9293680297397768,2.1470982585281124,21025.0,20577.5,24.07873976342863
0,2023-04-03,PVS,25518.506,26303.6908,25518.506,25911.0984,6092707.0,ok,23.92313368538089,26904.82375307608,23297.929396923915,55.26862436623349,59.38566552901046,4.794785896725214,25335.29621333333,24484.679346666664,24.07873976342863
0,2023-04-03,REE,58019.2398,58447.1103,58019.2398,58275.9621,205500.0,ok,-350.4989530508974,58921.26806639952,56997.40779360048,46.72166952174015,4.576879346823945,13.582548249063315,58214.618519999996,59497.96718000001,24.07873976342863
0,2023-04-03,SBT,13252.9748,13298.3617,13071.4272,13298.3617,2558400.0,ok,-36.372851525320584,13590.126744466601,12684.349665533395,51.81855437870791,14.141805501743827,17.782753306918735,13183.381553333335,13151.610723333335,24.07873976342863
0,2023-04-03,SHS,9400.0,9700.0,9300.0,9500.0,22497876.0,ok,155.86334591918785,9383.276253027112,8166.723746972889,55.33550835264392,216.66666666666657,11.818603604270365,8640.0,8820.0,24.07873976342863
0,2023-04-03,SSI,21166.662,21310.98015,21070.4499,21166.662,31835600.0,ok,513.1307179710711,20954.8924252057,18083.1671497943,58.86390164836589,194.99241274658544,30.65053650281347,19098.10185,19010.7091925,24.07873976342863
0,2023-04-03,STB,26600.0,27050.0,26500.0,26750.0,25291900.0,ok,322.252800727103,26684.130160643315,23925.869839356685,57.29474324703499,207.71704180064302,29.773273740648147,25123.333333333332,25124.166666666668,24.07873976342863
0,2023-04-03,TTF,4050.0,4090.0,4020.0,4070.0,1260100.0,ok,-69.36378262868766,4271.356668071656,3911.6433319283437,45.23928115543649,-63.80208333333323,9.106679438957796,4162.666666666667,4279.833333333333,24.07873976342863
0,2023-04-03,VCB,77673.2012,78689.6444,77249.6832,78604.9408,736700.0,ok,165.28778771698126,80417.2712194501,73353.64422054992,55.06499778572619,46.32152588555807,13.185879143082122,77469.91256,76828.98865333333,24.07873976342863
0,2023-04-03,VIC,55900.0,58800.0,55600.0,58000.0,4851800.0,ok,390.1578129584159,55864.65197172647,51135.34802827353,59.91735266435275,456.4497041420121,50.65378287643707,53303.333333333336,54295.0,24.07873976342863
0,2023-04-03,VNM,70800.5474,71085.2681,70420.9198,70610.7336,850600.0,ok,-481.0216905700945,73552.66451755795,69595.41275244206,45.42290141456379,-96.36760619293224,23.85982723985593,71702.16295,72959.679375,24.07873976342863
1,2023-04-04,BVH,48136.4214,48136.4214,47599.4025,48038.7816,174800.0,ok,-99.9828429547415,48625.374893242115,46920.05139675789,51.080013537194304,32.675438596491766,10.707249411143923,47744.23487,47961.483425,19.01543077610161
1,2023-04-04,CTG,26792.0121,26792.0121,26434.1889,26523.6447,2220100.0,ok,132.86835483217874,26794.103146459798,25108.152013540202,54.24401841145553,146.8144044321337,11.938406399065338,25718.5425,26047.292565000003,19.01543077610161
1,2023-04-04,DIG,14600.0,15150.0,14600.0,14900.0,17006200.0,ok,182.38466850367513,14459.929195032224,10655.070804967776,52.7036914735386,189.07314184187166,25.06594989732382,12721.666666666666,14000.0,19.01543077610161
1,2023-04-04,DXG,12793.194,12935.3406,12556.283,12698.4296,22540000.0,ok,408.9415515318251,12616.976143148278,9790.066236851724,55.916119963352955,196.3964721588577,30.86243891000033,10751.337061333334,11441.379834,19.01543077610161
1,2023-04-04,EIB,16617.3896,16744.5635,16532.607,16574.9983,2807200.0,ok,-91.27923581034338,17512.4444632927,15455.269546707303,48.260641096951325,43.506493506493264,1.2396945431094393,16266.954853333333,17076.110501666666,19.01543077610161
1,2023-04-04,FPT,68751.3279,68836.311,67986.48,68411.3955,584600.0,ok,-41.923242758828565,68795.37149243485,65783.86566756517,52.76189644016634,88.86430678466134,1.94789462952359,67544.56788,68391.56611,19.01543077610161
1,2023-04-04,HAG,7400.0,7700.0,7400.0,7650.0,15513000.0,ok,-119.90593473527679,7732.603528261558,7157.396471738442,46.70181729936006,36.63372196247829,6.099071233441947,7500.333333333333,8148.333333333333,19.01543077610161
1,2023-04-04,HCM,17727.866,18409.707,17591.4978,18205.1547,12037800.0,ok,374.4302278468749,17913.944044259282,15489.44654574072,58.616795692864436,240.11566151304095,33.859279195253855,16507.370609999998,16247.356970833333,19.01543077610161
1,2023-04-04,HPG,21150.0,21200.0,20950.0,21100.0,19864400.0,ok,53.039323915894784,21522.68224742335,19997.31775257665,53.29758884513423,71.65527343749964,2.639307969572427,20738.333333333332,20736.666666666668,19.01543077610161
1,2023-04-04,HQC,4170.0,4170.0,4100.0,4170.0,25205600.0,ok,162.53250677762526,3967.076336702286,3238.923663297714,63.80325089738237,276.5408196192321,47.1596495452204,3567.0,3178.6666666666665,19.01543077610161
1,2023-04-04,HSG,15830.2666,16024.503,15733.1484,15975.9439,14285500.0,ok,263.28469193862475,16202.959293640053,15185.642946359943,56.07475614413747,83.11688311688319,1.1778603906178393,15407.80243,14645.424560000001,19.01543077610161
1,2023-04-04,HUT,16500.0,16700.0,16300.0,16300.0,2270854.0,ok,262.2876482819356,16388.419364518108,14911.580635481892,53.69162152217424,178.36257309941521,10.731463175656422,15410.0,15123.333333333334,19.01543077610161
1,2023-04-04,ITA,4000.0,4030.0,3940.0,3990.0,3171300.0,ok,-49.42959267096012,4255.5484931592355,3733.4515068407645,47.70787743712175,-28.864059590316685,7.099757164236356,4023.3333333333335,4122.166666666667,19.01543077610161
1,2023-04-04,KBC,25150.0,25400.0,24800.0,25300.0,6886300.0,ok,436.3343321475659,24790.73907644891,20764.26092355109,57.97154879052965,275.7135473496813,29.668724306939364,22530.0,23505.0,19.01543077610161
1,2023-04-04,KDH,26822.3145,26822.3145,26094.9297,26504.08365,1411100.0,ok,463.95292787154176,26065.920285543783,22541.56897445622,58.15357193037505,262.81453867660724,28.414301067156323,23959.752235000004,24412.0946575,19.01543077610161
1,2023-04-04,MBB,15904.65,15947.0624,15777.4128,15904.65,11313000.0,ok,150.46646846479052,15869.472235206413,14323.91532479359,55.73278097303736,191.07798660617894,28.275218855128486,15026.71332,15394.994326666667,19.01543077610161
1,2023-04-04,MSN,76900.0,78600.0,76900.0,78400.0,1319600.0,ok,-2281.2801505033567,85855.81327996714,75104.18672003286,42.009380650119944,-70.7203189759192,38.20494950798848,80806.66666666667,88378.33333333333,19.01543077610161
1,2023-04-04,NVB,15500.0,15500.0,15100.0,15400.0,75301.0,ok,-563.9880884492432,16752.3658535011,14567.634146498898,40.15614783320259,-65.744920993228,29.054516257222012,16140.0,17881.666666666668,19.01543077610161
1,2023-04-04,PDR,13300.0,13350.0,12900.0,13150.0,7810300.0,ok,274.3658125008369,13101.541470789265,11323.458529210735,46.96157263571216,149.40145790142446,30.338074128541457,11696.666666666666,12461.666666666666,19.01543077610161
1,2023-04-04,PVD,21300.0,21350.0,21100.0,21100.0,3261300.0,ok,-101.58483583063207,22559.713387733882,18910.286612266118,53.486114662859926,16.538398559030494,0.940623647144019,20988.333333333332,20620.0,19.01543077610161
1,2023-04-04,PVS,26009.2465,26303.6908,25714.8022,25812.9503,4803216.0,ok,87.9243358304193,26823.881534135726,23329.797565864268,54.879907514112595,64.5905420991926,4.794785896725218,25332.02461,24548.47561166667,19.01543077610161
1,2023-04-04,REE,58361.5362,59901.87,58361.5362,59730.7218,421800.0,ok,-179.14227522264991,59296.81849219349,56827.235207806516,50.98564133215962,154.60651992571763,6.921986700273648,58156.549940000004,59474.55454333334,19.01543077610161
1,2023-04-04,SBT,13434.5224,13752.2307,13389.1355,13706.8438,4591200.0,ok,14.997645416795422,13678.029158438958,12641.83415156104,54.46023103806285,170.29702970297032,4.315738394088958,13186.407346666667,13156.149413333333,19.01543077610161
1,2023-04-04,SHS,9600.0,9700.0,9400.0,9600.0,24838395.0,ok,195.38253976963097,9526.154852704536,8133.845147295464,55.990943176721785,212.80991735537197,11.818603604270367,8663.333333333334,8826.666666666666,19.01543077610161
1,2023-04-04,SSI,21262.8741,21840.1467,20974.2378,21647.7225,31003800.0,ok,604.9513870636583,21332.048215867922,18004.26886913208,60.439309218948175,200.96717195201347,38.10882980712873,19163.846784999998,19068.4364525,19.01543077610161
1,2023-04-04,STB,26750.0,26950.0,26500.0,26900.0,17729100.0,ok,401.9861033222369,26942.724862052866,23857.275137947134,57.720887824220576,190.12869842112238,29.773273740648154,25175.0,25180.833333333332,19.01543077610161
1,2023-04-04,TTF,4100.0,4190.0,4060.0,4180.0,3928400.0,ok,-54.62238108227439,4266.157823966392,3913.8421760336078,47.82207677833706,-7.2054672411235,3.015412337764406,4150.666666666667,4279.166666666667,19.01543077610161
1,2023-04-04,VCB,78604.9408,78689.6444,77588.4976,77927.312,269900.0,ok,205.10330764151877,80426.5386701089,73352.84712989109,53.82143376752759,44.765597462107586,13.185879143082122,77407.79658666666,76961.69096,19.01543077610161
1,2023-04-04,VIC,58500.0,58700.0,56800.0,56800.0,1871700.0,ok,566.7207233301087,56456.822362691826,50953.177637308174,55.91811203852536,357.0676619772239,50.65378287643707,53386.666666666664,54295.0,19.01543077610161
1,2023-04-04,VNM,70610.7336,70705.6405,70420.9198,70420.9198,1819000.0,ok,-496.8342034740199,73533.4297297063,69462.7965002937,44.941199317454526,-108.39694656488504,23.859827239855928,71607.25605,72891.66276333334,19.01543077610161
2,2023-04-05,BVH,48038.7816,48136.4214,47648.2224,47892.3219,182500.0,ok,-72.74137516582414,48628.94793903017,46921.360340969826,50.538226666612815,40.35420619860886,10.707249411143911,47713.315599999994,47983.45238,24.786047895454303
2,2023-04-05,CTG,26523.6447,26926.1958,26255.2773,26836.74,3438900.0,ok,185.37473153821702,26898.327706960634,25057.60093303937,55.56216592326758,152.02253344808736,6.299594094748014,25751.342959999998,26069.656515,24.786047895454303
2,2023-04-05,DIG,14750.0,15500.0,14650.0,15500.0,19498100.0,ok,343.1886675946862,15024.781477145161,10420.218522854839,54.572893835037725,209.9579510703362,29.65477256629741,12761.666666666666,13996.666666666666,24.786047895454303
2,2023-04-05,DXG,12651.0474,13077.4872,12603.6652,12982.7228,14022100.0,ok,478.64064904542465,12913.185641020133,9730.767738979866,57.166424267582244,184.2306928163934,33.23672310380342,10836.625021333333,11444.538647333335,24.786047895454303
2,2023-04-05,EIB,16617.3896,16914.1287,16490.2157,16617.3896,4498300.0,ok,-58.95759271593852,17408.153183893228,15491.73474610677,48.4593453488294,52.156272495255564,5.648491711530832,16264.128766666667,17033.075285,24.786047895454303
2,2023-04-05,FPT,68411.3955,68496.3786,67731.5307,68496.3786,422000.0,ok,38.72880997521861,68932.95154422894,65739.76702577106,53.01672939879203,84.34221146085612,2.2265900158401717,67510.57463999999,68400.06442,24.786047895454303
2,2023-04-05,HAG,7710.0,7710.0,7540.0,7560.0,8737100.0,ok,-100.87063286239936,7733.90578137696,7157.09421862304,45.825972574005576,59.42811964685698,6.715512580649804,7490.666666666667,8124.0,24.786047895454303
2,2023-04-05,HCM,18068.7865,18239.24675,17796.0501,18239.24675,6865000.0,ok,438.24650611980906,18158.31918405695,15374.621195943051,58.737574249453054,216.49373689586605,33.85927919525385,16565.327095,16309.447079166666,24.786047895454303
2,2023-04-05,HPG,21100.0,21500.0,20950.0,21500.0,25522700.0,ok,105.89911171275526,21584.48326598093,19965.51673401907,55.051205952487315,126.64842000497703,5.946006099501523,20748.333333333332,20771.666666666668,24.786047895454303
2,2023-04-05,HQC,4320.0,4460.0,4180.0,4410.0,37932600.0,ok,205.63955475161492,4156.99502691228,3141.0049730877204,66.42127913324936,300.8312738710402,55.63639452611028,3598.6666666666665,3206.1666666666665,24.786047895454303
2,2023-04-05,HSG,15927.3848,16267.2985,15830.2666,16218.7394,15563100.0,ok,283.32999456168545,16275.631456204754,15156.673973795247,57.0753121551687,111.63271054361131,7.802984671893218,15462.836076666666,14710.979345,24.786047895454303
2,2023-04-05,HUT,16300.0,16800.0,16200.0,16600.0,2289473.0,ok,306.76514847656654,16551.005597112257,14848.994402887745,54.973490436307465,182.6554105909436,10.731463175656415,15473.333333333334,15148.333333333334,24.786047895454303
2,2023-04-05,ITA,4050.0,4150.0,4000.0,4110.0,3750600.0,ok,-32.89080896812811,4250.853487554201,3735.146512445799,50.23205946500434,46.60810151293305,17.967539424836456,4020.3333333333335,4117.666666666667,24.786047895454303
2,2023-04-05,KBC,25300.0,26250.0,25100.0,26200.0,8376000.0,ok,621.610078346057,25474.80132358959,20415.19867641041,60.417437908731145,293.4024317321112,37.702376634461515,22630.0,23508.333333333332,24.786047895454303
2,2023-04-05,KDH,26413.16055,26822.3145,26231.31435,26367.699,1485700.0,ok,543.9819411452081,26393.66507465084,22495.685795349164,57.56224235551443,232.77965465465442,28.414301067156327,24026.429175,24429.521585,24.786047895454303
2,2023-04-05,MBB,15904.65,15989.4748,15777.4128,15947.0624,9890300.0,ok,184.8850008206682,16003.514274510837,14291.663045489162,56.05784665896491,185.82612278533202,29.676292401034747,15042.264533333335,15407.011173333332,24.786047895454303
2,2023-04-05,MSN,78700.0,79200.0,77600.0,78400.0,835000.0,ok,-2154.0585187554243,85835.89010539284,74924.10989460716,42.00938065011994,-56.7470956210904,32.80460393937512,80386.66666666667,88030.0,24.786047895454303
2,2023-04-05,NVB,15400.0,16200.0,15300.0,15300.0,89330.0,ok,-539.4744594618478,16476.168831661606,14673.831168338394,39.69664988343496,-39.280744942737854,11.637986758057007,16033.333333333334,17803.333333333332,24.786047895454303
2,2023-04-05,PDR,13150.0,13450.0,13050.0,13400.0,7232600.0,ok,326.5916911481236,13307.013170718463,11272.986829281537,48.3477976266067,152.57937144874958,32.13302874434032,11776.666666666666,12435.0,24.786047895454303
2,2023-04-05,PVD,21150.0,21750.0,21150.0,21400.0,3285100.0,ok,-27.512648412786803,22295.517008701143,19049.482991298857,54.65983654185359,43.231829295398654,8.799189071342486,20991.666666666668,20657.5,24.786047895454303
2,2023-04-05,PVS,25812.9503,26303.6908,25714.8022,25911.0984,5862327.0,ok,144.89521915396472,26576.968457676714,23468.747732323285,55.205818929223774,68.98954703832763,4.7947858967252195,25345.11102333333,24605.72867,24.786047895454303
2,2023-04-05,REE,59901.87,60928.7592,58190.388,59987.4441,309000.0,ok,-22.367688602527778,59657.77395957978,56645.98535042021,51.691444109135375,219.6772266258503,18.08084584953996,58149.20117,59446.988131666665,24.786047895454303
2,2023-04-05,SBT,13706.8438,13843.0045,13525.2962,13752.2307,2858700.0,ok,58.694879825383396,13731.310485128823,12611.246274871177,54.74542679080957,183.532825535002,8.005811863004006,13206.075003333333,13173.547725,24.786047895454303
2,2023-04-05,SHS,9600.0,9700.0,9500.0,9700.0,17868663.0,ok,232.0954974613487,9673.659080990581,8086.340919009419,56.64903895303344,195.51282051282044,11.818603604270349,8703.333333333334,8838.333333333334,24.786047895454303
2,2023-04-05,SSI,21551.5104,21743.9346,21262.8741,21647.7225,18373200.0,ok,669.9966248192359,21653.31623513224,17942.773519867762,60.439309218948175,180.55203849075733,38.10882980712874,19266.473025,19124.5601775,24.786047895454303
2,2023-04-05,STB,26900.0,26900.0,25900.0,26250.0,39446300.0,ok,408.0223249757182,27033.411984207807,23856.588015792193,55.24945406680393,125.56419257773308,17.152260910963633,25226.666666666668,25230.0,24.786047895454303
2,2023-04-05,TTF,4200.0,4470.0,4180.0,4470.0,7250200.0,ok,-19.316469544973188,4343.184139879885,3862.8158601201144,53.76888385324292,150.8718726307805,27.218424076142917,4153.0,4284.5,24.786047895454303
2,2023-04-05,VCB,78181.4228,78181.4228,77164.9796,78012.0156,336000.0,ok,240.7174260138272,80416.41576880065,73354.49967119936,53.95589584560245,30.35767959122278,17.00004737706613,77382.38550666667,77092.98154000001,24.786047895454303
2,2023-04-05,VIC,56700.0,56700.0,55000.0,55500.0,1974100.0,ok,594.8914283412014,56672.60814264873,50987.39185735127,52.0264553613273,177.44096466253671,25.969995331630173,53470.0,54286.666666666664,24.786047895454303
2,2023-04-05,VNM,70420.9198,70990.3612,70326.0129,70705.6405,963400.0,ok,-480.84823377225257,73398.05804638255,69408.35438361745,45.83256609519314,-86.74890569040915,17.349876193165713,71575.62041666666,72815.73724333334,24.786047895454303
3,2023-04-06,BVH,48234.0612,48234.0612,47355.303,47355.303,239000.0,ok,-93.4084978364408,48567.075087240366,46890.475382759636,48.583608510852876,-11.812627291243961,2.332769460009973,47677.51434,47990.775364999994,19.326773781333557
3,2023-04-06,CTG,26836.74,26836.74,26434.1889,26434.1889,1930300.0,ok,192.28733515078056,26916.80257952851,25052.544430471495,53.5117906864952,124.13946258050208,6.299594094748011,25767.74319,26085.31128,19.326773781333557
3,2023-04-06,DIG,15800.0,16550.0,15600.0,15900.0,31893200.0,ok,497.1725567104986,15594.383666381844,10230.616333618156,55.778200301378014,247.9611313551967,41.20181895446727,12816.666666666666,13997.5,19.326773781333557
3,2023-04-06,DXG,13267.016,13456.5448,12414.1364,12414.1364,28013400.0,ok,482.43629012821293,13037.826212340075,9786.179527659926,53.997837980820485,154.60319428819452,39.18962538017689,10906.118914666667,11439.800427333334,19.326773781333557
3,2023-04-06,EIB,16786.9548,16829.3461,16320.6505,16363.0418,3059300.0,ok,-53.25233966230553,17275.10877666587,15531.518293334133,47.331090686866126,28.50045757615401,0.8365604592708865,16255.650506666667,16980.49720833333,19.326773781333557
3,2023-04-06,FPT,68581.3617,69261.2265,68241.4293,68241.4293,612900.0,ok,81.13855032269203,68884.88757798175,65762.33606201826,52.1437382961113,125.9351620947641,9.639030123868897,67479.41417,68395.81526500001,19.326773781333557
3,2023-04-06,HAG,7570.0,7900.0,7570.0,7600.0,13362000.0,ok,-81.61652874134325,7679.475808716202,7190.524191283798,46.28909577767075,117.8527354997943,17.690167821334217,7480.0,8094.833333333333,19.326773781333557
3,2023-04-06,HCM,18205.1547,18375.61495,17523.3137,17557.40575,10033400.0,ok,428.8588779163292,18241.803720305084,15369.54837469491,55.39276019898618,158.8840522358533,24.80182658175489,16581.236718333334,16354.056226666666,19.326773781333557
3,2023-04-06,HPG,21550.0,21900.0,21400.0,21500.0,27838900.0,ok,146.10664788736176,21642.61208555208,19937.38791444792,55.051205952487315,177.9359430604978,15.964608309085998,20748.333333333332,20800.0,19.326773781333557
3,2023-04-06,HQC,4450.0,4600.0,4250.0,4250.0,29119000.0,ok,224.30587946341257,4255.065970964295,3118.934029035705,63.2655200647193,252.21610881858493,59.02828128588583,3618.6666666666665,3231.6666666666665,19.326773781333557
3,2023-04-06,HSG,16315.8576,16607.2122,15927.3848,15927.3848,21571200.0,ok,272.56420949927815,16290.253855661687,15156.619304338312,55.50578098581473,115.56195965417858,16.209680870553832,15482.259716666666,14762.775718333334,19.326773781333557
3,2023-04-06,HUT,16600.0,17800.0,16600.0,16900.0,6997335.0,ok,362.04791759228465,16769.15753986761,14770.842460132391,56.22696060198532,251.95277020890111,27.728481453108518,15543.333333333334,15178.333333333334,19.326773781333557
3,2023-04-06,ITA,4150.0,4250.0,4060.0,4100.0,3492500.0,ok,-20.355969212710534,4203.535234066831,3762.464765933168,50.023896279231586,81.88785800726109,25.709320078655313,4019.3333333333335,4114.333333333333,19.326773781333557
3,2023-04-06,KBC,26050.0,26200.0,25100.0,25100.0,8137100.0,ok,671.9359754719808,25765.0829348107,20354.9170651893,56.27654287608055,217.35376645801907,37.70237663446152,22701.666666666668,23493.333333333332,19.326773781333557
3,2023-04-06,KDH,26458.6221,26458.6221,25458.468,25913.0835,2620400.0,ok,564.2178866884497,26573.7199971164,22542.9386228836,55.6122813852318,161.34525329927618,12.58409434758973,24082.49842,24441.644665000003,19.326773781333557
3,2023-04-06,MBB,15989.4748,16031.8872,15692.588,15692.588,12036800.0,ok,189.44418371122265,16066.618683649911,14287.93599635009,53.61417408008777,150.04336513443204,24.477801338075214,15052.16076,15411.252413333334,19.326773781333557
3,2023-04-06,MSN,78100.0,78400.0,77000.0,77000.0,1050000.0,ok,-2141.5166874001443,85845.32818164633,74534.67181835367,40.7109029176662,-78.72883018374398,35.498801478227236,80033.33333333333,87655.0,19.326773781333557
3,2023-04-06,NVB,15900.0,15900.0,15300.0,15300.0,63940.0,ok,-514.1207676972299,16098.362772659815,14881.637227340185,39.69664988343496,-45.808124459809775,11.637986758056995,15933.333333333334,17725.0,19.326773781333557
3,2023-04-06,PDR,13400.0,13950.0,13300.0,13500.0,17178400.0,ok,371.7647676820616,13505.683082489642,11224.316917510358,48.9004391356411,166.7205742725083,40.34817718052361,11863.333333333334,12407.5,19.326773781333557
3,2023-04-06,PVD,21400.0,21450.0,21000.0,21000.0,4417700.0,ok,-1.0741807958111167,22019.49273853453,19185.50726146547,52.82137611089171,15.35883831332026,5.445889884742328,20965.0,20690.833333333332,19.326773781333557
3,2023-04-06,PVS,24340.7288,26107.3946,24340.7288,25224.0617,5587133.0,ok,133.07295259373132,26325.82737242432,23582.481477575675,52.46175813711797,-10.063187456119628,23.50733905497804,25318.938196666662,24649.895314999998,19.326773781333557
3,2023-04-06,REE,60586.4628,60586.4628,59302.8513,59302.8513,283900.0,ok,46.104914459967404,59799.12780716876,56615.877832831226,49.716509775882734,213.00254636641466,18.08084584953995,58158.38421333334,59388.33605333333,19.326773781333557
3,2023-04-06,SBT,13843.0045,14160.7128,13616.07,13706.8438,4214100.0,ok,88.64110986259038,13742.24395198297,12604.851498017031,54.39304064588256,196.6485953671763,19.605646325206795,13225.74266,13187.920243333334,19.326773781333557
3,2023-04-06,SHS,10000.0,10000.0,9300.0,9300.0,30228463.0,ok,226.30541590971734,9720.198156396502,8099.801843603499,53.34801586292409,155.21628498727736,21.580522446832703,8726.666666666666,8843.333333333334,19.326773781333557
3,2023-04-06,SSI,21792.04065,22128.783,21022.34385,21022.34385,25225900.0,ok,663.4349487038708,21793.72226628011,17999.60229371989,57.382026656216226,150.01575795776873,43.18658695967636,19335.42503,19165.45032,19.326773781333557
3,2023-04-06,STB,26250.0,26400.0,25650.0,25650.0,26271200.0,ok,360.23848353641733,26915.765900034283,23889.234099965717,53.07924362818462,69.13580246913625,12.288237388085996,25248.333333333332,25254.166666666668,19.326773781333557
3,2023-04-06,TTF,4550.0,4570.0,4290.0,4290.0,5533700.0,ok,-5.7939864938689425,4340.9930761377145,3864.0069238622855,50.102371858956985,157.42844161744674,33.54940794639124,4147.666666666667,4283.333333333333,19.326773781333557
3,2023-04-06,VCB,77503.794,78012.0156,77249.6832,77249.6832,376300.0,ok,205.06416575265757,80232.67091518128,73385.77804481873,52.531773810937615,15.053763440860399,17.00004737706614,77323.09298666667,77194.62586,19.326773781333557
3,2023-04-06,VIC,56400.0,56400.0,54500.0,54500.0,2064900.0,ok,530.4110242519819,56734.52478807609,51075.47521192391,49.29636619583778,116.53432975245269,20.125741949611783,53520.0,54258.333333333336,19.326773781333557
3,2023-04-06,VNM,70610.7336,70800.5474,70515.8267,70515.8267,905600.0,ok,-477.98570327917696,73247.10894469757,69350.50830530244,45.326492351180676,-86.47707486941357,17.349876193165713,71531.33052999999,72706.59430833333,19.326773781333557
4,2023-04-07,BVH,47355.303,47501.7627,47208.8433,47355.303,192800.0,ok,-108.53620365716051,48535.41131106331,46853.791298936696,48.583608510852876,-79.9180327868829,1.6438761735835952,47664.49569999999,47998.09835,20.740106582549394
