account_value,date,daily_return
8247544345.4182005,2023-01-12,
8241347624.045551,2023-01-13,-0.0007513413827343607
8244271234.743952,2023-01-16,0.00035474910557953265
8260064374.703545,2023-01-17,0.0019156502145436516
8271644946.642936,2023-01-18,0.0014019953615442837
8278960175.2624855,2023-01-19,0.0008843741077786405
8287536408.858128,2023-01-27,0.001035907096312405
8281411363.223318,2023-01-30,-0.0007390671162859075
8295128322.878185,2023-01-31,0.0016563553062685088
8254944271.716701,2023-02-01,-0.0048442953016960555
8251917871.626835,2023-02-02,-0.00036661665908932495
8245130614.338727,2023-02-03,-0.0008225066455695984
8263651300.651687,2023-02-06,0.002246257479626923
8237348101.931735,2023-02-07,-0.0031829995921872634
8249724681.193559,2023-02-08,0.0015024955979365817
8244072997.171782,2023-02-09,-0.0006850754710228113
8230271361.822321,2023-02-10,-0.0016741282317849215
8201097004.973576,2023-02-13,-0.003544762446603622
8206981444.549557,2023-02-14,0.000717518592014299
8222465737.242663,2023-02-15,0.0018867220302283272
8249216758.912266,2023-02-16,0.003253406280361526
8250774891.502562,2023-02-17,0.0001888824885845075
8298139267.892299,2023-02-20,0.005740597339350284
8293474702.339668,2023-02-21,-0.0005621218687759111
8237404329.108241,2023-02-22,-0.006760781848844322
8239528601.298013,2023-02-23,0.000257881257845316
8204794354.513202,2023-02-24,-0.004215562378087845
8161063725.750367,2023-02-27,-0.005329887243155529
8160512027.901088,2023-02-28,-6.760121815230224e-05
8189624517.753791,2023-03-01,0.003567483235508595
8187741423.648665,2023-03-02,-0.00022993656193193157
8144884327.487688,2023-03-03,-0.005234300149879356
8160144598.863969,2023-03-06,0.0018736019767375822
8193954600.156286,2023-03-07,0.004143309090015812
8224519649.6654415,2023-03-08,0.0037301951256323296
8236315674.910519,2023-03-09,0.0014342509651072977
8223288398.948128,2023-03-10,-0.0015816873073569715
8205686658.358868,2023-03-13,-0.002140474678172688
8156540850.401045,2023-03-14,-0.005989237708432293
8224501844.472233,2023-03-15,0.008332085294202374
8188342657.334883,2023-03-16,-0.0043965200350284395
8173330247.091155,2023-03-17,-0.0018333881313918887
8099722899.276239,2023-03-20,-0.009005796363252605
8128810776.999462,2023-03-21,0.0035912188706876957
8142803179.991388,2023-03-22,0.00172133456858381
8162438054.335817,2023-03-23,0.002411316337926017
8169410454.1222725,2023-03-24,0.0008542055376152824
8205097900.819965,2023-03-27,0.004368423755680473
8200247882.106756,2023-03-28,-0.0005910982137976584
8207518612.541893,2023-03-29,0.0008866476403721624
8208038321.996176,2023-03-30,6.332114233509323e-05
8225120895.701258,2023-03-31,0.0020812005298882497
8295011046.135834,2023-04-03,0.008497157831577118
8312044838.160508,2023-04-04,0.0020534984136770795
8331274185.22468,2023-04-05,0.002313431584956005
8286073024.593563,2023-04-06,-0.005425479899734964
8284619493.055048,2023-04-07,-0.00017541862522829632
8281717005.770512,2023-04-10,-0.00035034648084553144
8281410595.623613,2023-04-11,-3.699838411341805e-05
8292863872.329093,2023-04-12,0.0013830103668006632
8276664978.874704,2023-04-13,-0.001953353353410181
8219343515.695593,2023-04-14,-0.006925671550729429
8228318156.955698,2023-04-17,0.001091892709310427
