last_state
87397622.08254333
42000.0
33300.0
29900.0
18500.0
18600.0
112000.0
11850.0
27400.0
29800.0
4550.0
22200.0
18800.0
5960.0
32400.0
36600.0
23200.0
77400.0
10500.0
28700.0
31450.0
37200.0
60817.5036
12650.0
18800.0
36150.0
30400.0
4500.0
92500.0
47000.0
67800.0
6200.0
0.0
0.0
23954.0
0.0
12400.0
6200.0
6394.0
21643.0
6200.0
19586.0
12644.0
13210.0
6200.0
6200.0
13977.0
14043.0
0.0
12400.0
28010.0
7048.0
12400.0
6459.0
0.0
6506.0
12400.0
6200.0
10238.0
12400.0
2263.0
310.7819981970897
134.26676003294415
487.7348476980696
-64.46533640945927
-140.89188593265135
3220.8374339394068
-313.52119246708025
383.6878884289945
363.9594511159085
91.95418953309672
-196.05720435181863
-146.07330163919323
-100.1691156534589
409.9041674196087
1448.9119364919898
177.91958470151803
3096.5236511597905
-168.79817219486176
-56.24602984098237
848.6935638407522
34.642091808869736
1258.133322477952
-270.7751741429147
200.7269228351579
596.5346271058152
-13.655695246943653
20.71383082344073
841.9610758849158
408.9113189059426
3.341007541923318
44667.79259030536
37011.682276301945
29682.221020539426
18964.811440372818
18762.314727034507
117623.35393742177
13248.22609276974
29619.768153359848
31838.418527076297
4641.944651810304
23558.17082762341
19385.85701972947
6559.328512914481
34239.65055867281
39317.24733063235
24864.8323394594
84372.62090499682
11523.575443449468
29727.756496003203
33498.67807916109
38130.967012124514
64204.92055851664
14025.380662006331
19229.79550791759
38755.45591723275
32150.72234803654
4893.73366032182
99345.1257132372
47323.78595437568
72393.11042304349
41317.207409694645
33368.317723698055
25207.778979460574
17550.188559627182
17677.685272965493
103176.64606257823
11826.77390723026
26470.231846640152
28376.581472923703
3987.055348189696
21556.82917237659
18304.14298027053
5825.671487085519
30125.34944132719
31012.752669367645
22895.1676605406
63507.37909500319
10346.424556550532
27347.2435039968
27851.321920838916
35859.032987875486
57193.90216148337
12144.619337993669
17100.20449208241
34284.54408276725
29789.27765196346
4392.26633967818
88574.87428676279
43561.21404562432
67808.37377695652
50.39801726905812
52.4106997955727
60.73212616053612
50.01493761258807
50.580233500416455
62.251732312023165
44.93299351355392
55.149027581660285
55.08631579066303
57.61444506293672
49.23523603193742
45.75350180163201
44.46205602539028
52.40729835221461
66.19406644030624
56.27099258792521
60.76033624712532
43.552830309913766
52.75750706227623
57.76440814480095
50.1803879600041
56.08134307724553
41.96365611824348
54.03003853105864
54.69973090019689
50.87134772348077
49.69487389037584
52.90585808124353
56.787380823476255
47.0080608297904
-38.20553780617641
-96.21645896485936
320.5561330561327
78.64741641337382
45.92450108199095
70.5266060104769
-153.68935996738705
-33.33333333333372
26.571282575370525
180.82802547770717
-105.7142857142855
13.698630136985452
-113.4305835010058
33.09156844968292
87.12703542183036
-48.46970643347846
89.35735648114361
-172.48062015503905
25.377107364684875
77.86220871327235
26.717557251908485
46.36742248958803
-143.6170212765954
162.24018475750628
25.76335877862595
-81.88235294117645
-47.55043227665704
4.050355774493547
88.46535198854271
-60.32941617299409
2.619595164304021
1.8116277317354184
46.55306626473955
17.331818983945656
5.8406967356862864
26.261269788216364
38.053857404457794
3.856470465616266
4.72152261099512
42.6106867065447
11.701329040399443
40.52369927409507
12.225917744164764
7.3252417726442
18.18594267895799
1.4225226637332544
23.764608711930403
24.73425885124459
0.9064993672525604
19.152848204396197
23.400527439508505
9.338882152896815
22.740208518087567
39.61391302805621
10.301217804276668
7.788812147263169
8.178814829764097
10.895315756004088
23.612174722224676
1.412179143797864
42523.333333333336
34793.333333333336
27470.0
18383.33333333333
18390.0
107883.33333333331
12830.0
27666.666666666668
29518.33333333333
4265.666666666667
22746.666666666668
18916.666666666668
6276.333333333333
31866.666666666668
33806.666666666664
23615.0
71236.66666666667
10960.0
28815.0
29890.0
37050.0
59151.09088
13196.666666666666
18103.33333333333
35996.666666666664
30831.666666666668
4577.333333333333
92610.0
44823.333333333336
69311.86964666666
41429.16666666666
32226.666666666668
27069.166666666668
18729.166666666668
18700.83333333333
101860.0
13255.0
26035.55336
28615.83333333333
4228.333333333333
22560.83333333333
19383.33333333333
6356.166666666667
31555.0
32226.666666666668
21983.33333333333
68758.33333333333
11053.333333333334
28215.0
28779.166666666668
37295.0
57294.41844
13352.5
18338.33333333333
34685.0
29908.33333333333
4476.666666666667
89823.33333333333
44142.5
68041.09199666667
