account_value,date,daily_return
10108505478.5974,2019-10-08,
10105967352.139542,2019-10-09,-0.0002510882012413118
10104862023.362812,2019-10-10,-0.00010937387171505719
10111130810.490923,2019-10-11,0.0006203733523146848
10112320664.431705,2019-10-14,0.00011767763300496448
10114203845.433985,2019-10-15,0.0001862263930081376
10114310827.24337,2019-10-16,1.0577383155352393e-05
10101477187.177431,2019-10-17,-0.0012688595679075654
10097649812.017937,2019-10-18,-0.0003788926202152876
10078108153.180763,2019-10-21,-0.0019352680278054146
10094525884.005985,2019-10-22,0.0016290488825563276
10089294766.536352,2019-10-23,-0.0005182132900289904
10123568437.080725,2019-10-24,0.0033970333246728934
10138901046.921196,2019-10-25,0.0015145459761314317
10136921231.442726,2019-10-28,-0.0001952692376923082
10122779729.367502,2019-10-29,-0.0013950490244868385
10131306231.963886,2019-10-30,0.0008423084196573782
10111987668.03992,2019-10-31,-0.0019068186748729676
10125862721.815918,2019-11-01,0.001372139111665449
10164098319.975727,2019-11-04,0.0037760336289600627
10169149894.794611,2019-11-05,0.0004970017663992188
10171949137.356932,2019-11-06,0.0002752680992295087
10178551132.162188,2019-11-07,0.0006490393056537425
10175165935.856995,2019-11-08,-0.00033258135281122314
10170209766.413418,2019-11-11,-0.00048708487653370547
10171271813.706238,2019-11-12,0.0001044272750723163
10149044719.382927,2019-11-13,-0.002185281716034604
10145832673.03347,2019-11-14,-0.0003164875550624169
10134306097.604937,2019-11-15,-0.0011360896438958878
10110429027.363653,2019-11-18,-0.002356063652638851
10141280423.9688,2019-11-19,0.003051442873655219
10121236379.87912,2019-11-20,-0.001976480607153497
10095639941.692848,2019-11-21,-0.002528983340133961
10061152380.963505,2019-11-22,-0.0034160846591722027
10046664674.838177,2019-11-25,-0.0014399648844142243
10052414072.954546,2019-11-26,0.00057226933539134
10062348791.362148,2019-11-27,0.0009882918009049835
10043677990.842972,2019-11-28,-0.0018555111640737865
10045194820.095287,2019-11-29,0.0001510232858619176
10008703265.90137,2019-12-02,-0.003632737328390867
9992821840.332516,2019-12-03,-0.0015867615561108162
10030368798.673147,2019-12-04,0.0037573929507164205
10023271346.798326,2019-12-05,-0.0007075963025168219
10022638651.73364,2019-12-06,-6.312261164997945e-05
10026490940.462118,2019-12-09,0.0003843587364902312
10021335335.628056,2019-12-10,-0.0005141983236883751
10031119553.80838,2019-12-11,0.0009763387665053802
10055787544.343664,2019-12-12,0.002459146299967907
10052985551.863808,2019-12-13,-0.0002786447573102091
10048038583.903664,2019-12-16,-0.000492089432997056
10025786985.660553,2019-12-17,-0.0022145215762563453
10035012006.625795,2019-12-18,0.0009201293602623117
10044541420.172352,2019-12-19,0.0009496165565388015
10047524200.909037,2019-12-20,0.00029695539217899913
10047845861.390995,2019-12-23,3.20139046721124e-05
10055444581.314926,2019-12-24,0.0007562536317489155
10054139459.2046,2019-12-25,-0.000129792581498811
10057696728.690308,2019-12-26,0.0003538114326087083
10069914698.887976,2019-12-27,0.0012147880898829566
10074893289.506914,2019-12-30,0.0004944024619679688
10067007578.476505,2019-12-31,-0.0007827091368423078
10073979179.31773,2020-01-02,0.0006925196774589804
10069239276.335777,2020-01-03,-0.00047050950747284936
