date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2022-09-12,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-13,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-14,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-15,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-16,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-19,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-20,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-21,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-22,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-23,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-26,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-27,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-28,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-29,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-09-30,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-03,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-04,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-05,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-06,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-07,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-10,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-11,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
2022-10-12,0,100,0,100,100,100,0,0,100,0,100,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100
