account_value,date,daily_return
10000000000.0,2019-04-08,
9999447909.941154,2019-04-09,-5.5209005884515605e-05
9998909022.336843,2019-04-10,-5.3891735740219104e-05
9999469835.589392,2019-04-11,5.608744426965906e-05
9999013183.478565,2019-04-12,-4.5667632218027165e-05
9998149509.879425,2019-04-16,-8.637588362891968e-05
9995878440.318073,2019-04-17,-0.00022714898983133835
9993417693.94674,2019-04-18,-0.00024617610008226265
9994744806.261726,2019-04-19,0.00013279864363036076
9995628393.6426,2019-04-22,8.840519673092295e-05
9997033607.26994,2019-04-23,0.00014058282000894984
10000600763.54891,2019-04-24,0.0003568214751601406
9999093642.928398,2019-04-25,-0.00015070300836383943
9999847455.420538,2019-04-26,7.538808206608572e-05
9998857510.703892,2019-05-02,-9.89959817946362e-05
9996638168.741745,2019-05-03,-0.00022195955485626584
9988707215.460947,2019-05-06,-0.0007933620430112809
9989216601.894722,2019-05-07,5.09962323238522e-05
9988085676.204805,2019-05-08,-0.0001132146528589617
9988925448.5386,2019-05-09,8.407740592342172e-05
9991318660.06479,2019-05-10,0.0002395864839035422
9991767107.052565,2019-05-13,4.488366381161235e-05
9996022987.59315,2019-05-14,0.0004259387248508606
10004552955.528313,2019-05-15,0.0008533361663685124
10008752146.23824,2019-05-16,0.00041972797071410106
10007827874.763014,2019-05-17,-9.234632466870174e-05
10016377908.120852,2019-05-20,0.0008543345733791341
10014319222.787275,2019-05-21,-0.0002055319150755519
10012119808.58897,2019-05-22,-0.0002196269311348642
10012978521.416664,2019-05-23,8.576733440168738e-05
9997282837.112993,2019-05-24,-0.001567534003004134
9999352152.288517,2019-05-27,0.00020698775949812287
9998589194.055977,2019-05-28,-7.630076638165395e-05
9998087298.648647,2019-05-29,-5.01966225022743e-05
9998281741.664885,2019-05-30,1.944802144948632e-05
9984532092.75189,2019-05-31,-0.001375201186389563
9973659535.747696,2019-06-03,-0.0010889400628084633
9975553112.360476,2019-06-04,0.00018985775542001981
9978204087.83115,2019-06-05,0.00026574721630123754
9976393470.44369,2019-06-06,-0.00018145724135554264
9989808261.013681,2019-06-07,0.0013446533168257613
9996882232.999432,2019-06-10,0.0007081188948698802
9996948450.165575,2019-06-11,6.623781755088487e-06
9984328886.112492,2019-06-12,-0.0012623416151430478
9981853844.911348,2019-06-13,-0.00024789259542379316
9988075160.923433,2019-06-14,0.0006232625831579242
9980897097.16319,2019-06-17,-0.0007186633705286161
9981791444.637001,2019-06-18,8.960592070073048e-05
9997735194.814394,2019-06-19,0.0015972834401343228
10013573654.391151,2019-06-20,0.0015842047491887445
10006553768.683027,2019-06-21,-0.0007010370074069794
10021758673.736588,2019-06-24,0.0015194946637018258
10018976845.966263,2019-06-25,-0.0002775788023727799
10011645588.14898,2019-06-26,-0.0007317371753619017
9992516089.756348,2019-06-27,-0.0019107246879849216
10001425222.340601,2019-06-28,0.0008915805092759577
10021374391.638859,2019-07-01,0.0019946326503244016
10005753691.846024,2019-07-02,-0.001558738271056681
9993663797.71396,2019-07-03,-0.0012082941979588702
10019079731.148539,2019-07-04,0.00254320476944514
10019464322.410933,2019-07-05,3.8385886999003915e-05
10004400621.287884,2019-07-08,-0.0015034437608959506
10009303481.242304,2019-07-09,0.0004900703340475765
