account_value,date,daily_return
8937767119.535767,2023-07-19,
8953733482.48117,2023-07-20,0.0017863928128654116
9044954295.11064,2023-07-21,0.010188019646547586
9056921819.66212,2023-07-24,0.0013231160889282112
9093185867.745903,2023-07-25,0.0040040146979136715
9145890648.071253,2023-07-26,0.005796074235356441
9169029214.911049,2023-07-27,0.0025299413397945614
9215551357.453236,2023-07-28,0.005073835130389837
9259763034.561985,2023-07-31,0.004797507538492729
9184628593.898262,2023-08-01,-0.008114078123088508
9210273255.572182,2023-08-02,0.0027921283274270348
9173773744.481668,2023-08-03,-0.003962912942721997
9253491423.606781,2023-08-04,0.008689736780685742
9328020041.079514,2023-08-07,0.008054107802229149
9319626761.119648,2023-08-08,-0.0008997922306022144
9288164171.207947,2023-08-09,-0.0033759495651649596
9220889106.540257,2023-08-10,-0.00724309599051165
9327589792.566893,2023-08-11,0.011571626639664823
9384370143.38015,2023-08-14,0.006087355048407517
9384087885.545326,2023-08-15,-3.007744052196948e-05
9451976556.841019,2023-08-16,0.007234445384965316
9411237880.319958,2023-08-17,-0.004310069568631669
9150576376.275314,2023-08-18,-0.027696835141073017
9145274134.982212,2023-08-21,-0.0005794434224766221
9167193905.893766,2023-08-22,0.0023968413180428527
9116161259.822811,2023-08-23,-0.005566877563061623
9272553334.830944,2023-08-24,0.017155474826601846
9264323405.189396,2023-08-25,-0.000887558080753581
9414877654.028275,2023-08-28,0.016250970767551776
9434948057.096935,2023-08-29,0.002131775239806011
9541059141.426006,2023-08-30,0.01124659973610087
9587414577.60766,2023-08-31,0.004858520997987004
9621602112.177954,2023-09-05,0.0035658763156172224
9711781753.355787,2023-09-06,0.009372622160678912
9673859808.031258,2023-09-07,-0.003904736153221955
9681779228.608051,2023-09-08,0.0008186412387554132
9565710185.14231,2023-09-11,-0.011988400140624744
9719228586.608082,2023-09-12,0.016048824237244963
9654841472.976831,2023-09-13,-0.006624714405829235
9538454959.218708,2023-09-14,-0.012054730684484039
9574931736.72747,2023-09-15,0.003824180924973497
9518441211.334198,2023-09-18,-0.005899835836592593
9534928943.763605,2023-09-19,0.001732188292529857
9621365879.152493,2023-09-20,0.00906529413052648
9517165257.288975,2023-09-21,-0.010830127777314735
9365119281.45433,2023-09-22,-0.01597597306805154
9109483255.50396,2023-09-25,-0.02729661184952603
9035453831.658884,2023-09-26,-0.008126632627635244
9167628114.46951,2023-09-27,0.014628405531497135
9133598709.906693,2023-09-28,-0.00371190935516974
9116485361.685904,2023-09-29,-0.0018736698167204358
9121542526.477152,2023-10-02,0.000554727462460658
8900858602.79087,2023-10-03,-0.024193706606717047
8960456243.231186,2023-10-04,0.006695718143598928
8851372511.830067,2023-10-05,-0.01217390369865623
8941204884.215433,2023-10-06,0.010148976586998648
9017960501.313177,2023-10-09,0.008584482526873494
9054979929.583052,2023-10-10,0.004105077668557611
9119674900.286478,2023-10-11,0.007144684053033146
9124906444.950827,2023-10-12,0.0005736547323835772
9148011982.658432,2023-10-13,0.002532139682417389
9071928625.49585,2023-10-16,-0.00831692801745465
8877072087.65038,2023-10-17,-0.02147906425297963
