account_value,date,daily_return
10064940762.395777,2020-01-06,
10068672248.694382,2020-01-07,0.0003707410094797581
10046448576.731113,2020-01-08,-0.0022072097903623744
10053950884.197012,2020-01-09,0.0007467621427212912
10060367520.247858,2020-01-10,0.0006382203498658257
10048880455.323967,2020-01-13,-0.001141813646546419
10046369410.641926,2020-01-14,-0.00024988302858264255
10043773711.709358,2020-01-15,-0.00025837183827004395
10050723586.375519,2020-01-16,0.0006919585073943413
10063419214.528202,2020-01-17,0.001263155636863189
10061341783.92202,2020-01-20,-0.00020643387320906648
10078560809.408752,2020-01-21,0.0017114044882411417
10085103117.653332,2020-01-22,0.0006491311972312008
10013448606.284323,2020-01-30,-0.007104985495248184
9934664501.024565,2020-01-31,-0.007867829391995262
9931925402.52006,2020-02-03,-0.0002757112234864634
9931975554.240677,2020-02-04,5.049546647262204e-06
9931961700.219454,2020-02-05,-1.3948907895411367e-06
9933313310.992174,2020-02-06,0.00013608699001421698
9932553645.827593,2020-02-07,-7.647651300202174e-05
9931515928.76914,2020-02-10,-0.00010447636080868072
9932636712.490227,2020-02-11,0.00011285122322957086
9933545108.305649,2020-02-12,9.14556569133751e-05
9934732388.048658,2020-02-13,0.00011952225817313256
9932809561.582012,2020-02-14,-0.00019354587436692938
9930576925.796165,2020-02-17,-0.00022477384389629762
9928382165.581533,2020-02-18,-0.0002210103432088717
9929577796.623924,2020-02-19,0.00012042556606406407
9936279682.634357,2020-02-20,0.0006749416891331794
9933006640.95268,2020-02-21,-0.00032940313540053
9919843252.325117,2020-02-24,-0.00132521693615828
9924773155.662401,2020-02-25,0.0004969739149989216
9921759124.558336,2020-02-26,-0.00030368765681509924
9924536177.89142,2020-02-27,0.00027989525831273454
9918754499.83999,2020-02-28,-0.0005825640561731849
9918040822.99191,2020-03-02,-7.195226458034387e-05
9918167940.96014,2020-03-03,1.2816842610119394e-05
9918253162.599344,2020-03-04,8.592477936497644e-06
9917957263.486015,2020-03-05,-2.9833793156686106e-05
9917137976.211914,2020-03-06,-8.260645335889105e-05
9909053244.75616,2020-03-09,-0.000815228292189385
9908877922.60666,2020-03-10,-1.76931282100945e-05
9908877922.60666,2020-03-11,0.0
9908877922.60666,2020-03-12,0.0
9908877922.60666,2020-03-13,0.0
9908877922.60666,2020-03-16,0.0
9908877922.60666,2020-03-17,0.0
9908877922.60666,2020-03-18,0.0
9908556521.26396,2020-03-19,-3.24356950616167e-05
9908524971.457376,2020-03-20,-3.1840971503882542e-06
9908524971.457376,2020-03-23,0.0
9907946477.257673,2020-03-24,-5.838348304809671e-05
9907918521.10819,2020-03-25,-2.821588665935515e-06
9907918521.10819,2020-03-26,0.0
9907918521.10819,2020-03-27,0.0
9907918521.10819,2020-03-30,0.0
9907966172.972317,2020-03-31,4.809472748945609e-06
9907937618.678413,2020-04-01,-2.881953107713997e-06
9908743058.28457,2020-04-03,8.129235741649588e-05
9911162000.167473,2020-04-06,0.00024412197073564457
9911259645.285255,2020-04-07,9.852035289137362e-06
9909880314.556053,2020-04-08,-0.0001391680551783292
9911622719.12313,2020-04-09,0.00017582498595047902
