account_value,date,daily_return
11123697468.342422,2022-04-15,
11041686286.32636,2022-04-18,-0.007372654843361359
10821371369.815224,2022-04-19,-0.019953013588510204
10742573456.533466,2022-04-20,-0.007281693843495085
10674432340.63674,2022-04-21,-0.006343090524113082
10647069016.85109,2022-04-22,-0.0025634453348380992
10248436036.669518,2022-04-25,-0.03744063080183446
10381506719.086819,2022-04-26,0.012984486797904315
10497867718.36516,2022-04-27,0.011208488558255958
10521398596.210953,2022-04-28,0.0022414911748818156
10595010925.166588,2022-04-29,0.006996439521086639
10472815132.668434,2022-05-04,-0.011533333317089722
10540113136.142841,2022-05-05,0.006425970727248043
10349142536.96123,2022-05-06,-0.0181184581906203
10029174581.066391,2022-05-09,-0.03091733974598332
10211874876.343554,2022-05-10,0.018216882536083556
10283423079.717129,2022-05-11,0.007006372898214819
9843914775.859877,2022-05-12,-0.04273949447087633
9519016959.393524,2022-05-13,-0.033004939992277826
9384822543.427078,2022-05-16,-0.014097507813978671
9375230441.984795,2022-05-17,-0.0010220866082334412
9376056245.103949,2022-05-18,8.808350090849792e-05
9377423116.644394,2022-05-19,0.00014578320614910822
9377115322.799643,2022-05-20,-3.282285985417577e-05
9373222056.97419,2022-05-23,-0.00041518800733808536
9377613842.389858,2022-05-24,0.00046854596946199756
9390955608.955723,2022-05-25,0.0014227250972476124
9393280704.153141,2022-05-26,0.0002475887752255712
9406692110.797297,2022-05-27,0.001427765981509177
9415262122.897873,2022-05-30,0.0009110548107276184
9411896705.526712,2022-05-31,-0.0003574427697531357
9421268568.78576,2022-06-01,0.000995746505966677
9412800127.73726,2022-06-02,-0.0008988642014258197
9408875586.693562,2022-06-03,-0.0004169366172064315
9408997758.647419,2022-06-06,1.2984756013745269e-05
9417793083.479328,2022-06-07,0.0009347780770621039
9429085211.777239,2022-06-08,0.001199020640803683
9427926675.717216,2022-06-09,-0.00012286834130792457
9398352564.733963,2022-06-10,-0.0031368626422844104
9324910988.202105,2022-06-13,-0.00781430320112042
9328583187.345266,2022-06-14,0.0003938052757617161
9309592689.531687,2022-06-15,-0.0020357322684693147
9353450974.494062,2022-06-16,0.0047110852671021775
9347405316.631605,2022-06-17,-0.0006463558614828724
9283686722.012249,2022-06-20,-0.006816714634807042
9267731661.860264,2022-06-21,-0.0017186125113587414
9265058900.733955,2022-06-22,-0.0002883943152246493
9266634561.002338,2022-06-23,0.00017006478698777805
9266872913.554058,2022-06-24,2.572158750302478e-05
9270440334.314545,2022-06-27,0.00038496489525274846
9275293552.89692,2022-06-28,0.0005235154326392877
9273555135.027353,2022-06-29,-0.00018742456609610603
9264428155.750809,2022-06-30,-0.0009841942107047252
9265665889.187456,2022-07-01,0.0001336006298326975
9264158020.124952,2022-07-04,-0.0001627372582323483
9251055388.041416,2022-07-05,-0.0014143359876928052
9230168343.906727,2022-07-06,-0.0022578012192737695
9244369674.10964,2022-07-07,0.0015385775940142121
9252369009.79256,2022-07-08,0.0008653197529868706
9239113434.625126,2022-07-11,-0.0014326682337685304
9254952693.09441,2022-07-12,0.0017143699534982737
9257329800.825668,2022-07-13,0.0002568470969097625
9268278760.863005,2022-07-14,0.0011827341439600847
