account_value,date,daily_return
10489010452.696583,2021-01-06,
10489562877.156273,2021-01-07,5.2666975801196614e-05
10490024974.381046,2021-01-08,4.4053048747993984e-05
10490646769.684229,2021-01-11,5.9274911613727e-05
10492281937.78166,2021-01-12,0.0001558691407050894
10492684383.29295,2021-01-13,3.835633789450732e-05
10496360351.178707,2021-01-14,0.00035033626777258853
10499592610.994963,2021-01-15,0.00030794101079933967
10500756214.019375,2021-01-18,0.00011082363549941299
10493183585.904314,2021-01-19,-0.000721150740072507
10492507468.465666,2021-01-20,-6.443396640432031e-05
10499144216.785557,2021-01-21,0.0006325226205305956
10500736399.250423,2021-01-22,0.00015164878508100443
10501491479.10357,2021-01-25,7.190732387130083e-05
10488455272.05703,2021-01-26,-0.00124136719745771
10474356524.979374,2021-01-27,-0.0013442157793451814
10459290059.174067,2021-01-28,-0.00143841445241788
10467623819.772966,2021-01-29,0.000796780713772316
10467249904.856049,2021-02-01,-3.572108850635747e-05
10467249904.856049,2021-02-02,0.0
10468368284.232294,2021-02-03,0.00010684557896412095
10468137455.472311,2021-02-04,-2.2050118386740536e-05
10469570410.327549,2021-02-05,0.00013688727926375321
10468046658.614904,2021-02-08,-0.0001455409967100474
10470490698.21581,2021-02-09,0.0002334761852531564
10475071316.39351,2021-02-17,0.0004374788450440814
10476492564.819338,2021-02-18,0.0001356791169146998
10475323901.23863,2021-02-19,-0.00011155103422988422
10474620257.627035,2021-02-22,-6.717153743684978e-05
10474574843.28203,2021-02-23,-4.335655507170522e-06
10473044306.41914,2021-02-24,-0.00014611923498464297
10473233190.694662,2021-02-25,1.8035278950057076e-05
10474586738.255072,2021-02-26,0.00012923874946402236
10479733443.440641,2021-03-01,0.0004913516221860537
10479463721.721155,2021-03-02,-2.5737459921293393e-05
10479037033.864048,2021-03-03,-4.07165737138504e-05
10472282161.746967,2021-03-04,-0.0006446080966459045
10473438293.545193,2021-03-05,0.00011039922152300541
10478243319.661762,2021-03-08,0.00045878210974237277
10476919927.3937,2021-03-09,-0.00012629905869621094
10476490271.013153,2021-03-10,-4.1009799017666104e-05
10484137395.51772,2021-03-11,0.0007299319053180042
10486356429.784178,2021-03-12,0.00021165635118514103
10486345513.02525,2021-03-15,-1.0410440463015647e-06
10483282490.786568,2021-03-16,-0.00029209625363546543
10485953720.373243,2021-03-17,0.0002548085095506192
10491354643.556377,2021-03-18,0.0005150626568797279
10495859683.19703,2021-03-19,0.00042940495233545484
10493577677.816534,2021-03-22,-0.00021741957775489595
10491012439.192526,2021-03-23,-0.0002444579630292987
10478428436.370724,2021-03-24,-0.0011995031837719328
10476442873.00019,2021-03-25,-0.0001894905693721194
10475169841.989117,2021-03-26,-0.00012151366895296611
10481008481.652456,2021-03-29,0.0005573789973252197
10492249412.475988,2021-03-30,0.0010725046967769991
10492334865.939508,2021-03-31,8.144436922874476e-06
10513299823.456537,2021-04-01,0.0019981212747113286
10522583116.660915,2021-04-02,0.0008830047045425005
10534457195.096579,2021-04-05,0.0011284375997813179
10533024803.50772,2021-04-06,-0.00013597203560944404
10538782972.2248,2021-04-07,0.0005466775996920692
10541938149.21587,2021-04-08,0.00029938722520284067
10545119532.673388,2021-04-09,0.0003017835442105099
