account_value,date,daily_return
11128739912.627802,2022-01-10,
11036150204.129307,2022-01-11,-0.008319873518962684
11054064423.13462,2022-01-12,0.0016232308072983148
11009473378.692928,2022-01-13,-0.00403390488193367
11018265107.437948,2022-01-14,0.0007985603345965764
10891998307.11164,2022-01-17,-0.011459771488078418
10855004158.34633,2022-01-18,-0.0033964519385901726
10918386359.399818,2022-01-19,0.005838984502346101
10965202271.698868,2022-01-20,0.004287805061848227
10997566067.930292,2022-01-21,0.0029515001574531574
10822438317.80081,2022-01-24,-0.015924228056257594
10959651341.609812,2022-01-25,0.012678568339198781
10920601273.586824,2022-01-26,-0.003563075759055234
10905033793.685162,2022-01-27,-0.001425514906337133
10929710121.297104,2022-01-28,0.0022628382523885993
10967393896.850811,2022-02-07,0.003447829369260136
10934815127.599962,2022-02-08,-0.0029705114594456017
10950898041.560429,2022-02-09,0.0014707988907716185
10969927312.398552,2022-02-10,0.001737690440172468
10959168048.038954,2022-02-11,-0.0009807963219079507
10940939241.118694,2022-02-14,-0.0016633385709895476
11063941059.457863,2022-02-15,0.011242345435654943
11089889678.818047,2022-02-16,0.002345332392927224
11154807410.130037,2022-02-17,0.005853776114291387
11166662590.821278,2022-02-18,0.0010627866762158433
11182594160.10278,2022-02-21,0.001426708217600936
11132374840.597548,2022-02-22,-0.004490847006180743
11220116256.99395,2022-02-23,0.007881644092366358
11231392053.638916,2022-02-24,0.0010049625500037074
11225614580.49321,2022-02-25,-0.0005144040131547234
11207553081.546194,2022-02-28,-0.0016089541305294164
11232166601.662804,2022-03-01,0.002196154676897155
11238726428.063452,2022-03-02,0.0005840214656072096
11308665667.96625,2022-03-03,0.006223057421182343
11336174964.73135,2022-03-04,0.0024325855563158694
11314084209.988894,2022-03-07,-0.00194869564127087
11241983333.613811,2022-03-08,-0.0063726657002805
11216053469.855171,2022-03-09,-0.002306520387831301
11181222865.283474,2022-03-10,-0.0031054242622245987
11081061681.512714,2022-03-11,-0.008957981159802286
10983417519.26096,2022-03-14,-0.00881180567875195
11044461836.509357,2022-03-15,0.005557861853229928
11069688173.50188,2022-03-16,0.002284071181190006
11035401025.979366,2022-03-17,-0.003097390548415735
11102054267.879059,2022-03-18,0.006039947414940183
11288587270.938927,2022-03-21,0.016801665579995628
11377690383.53347,2022-03-22,0.007893203148982897
11366638610.788986,2022-03-23,-0.0009713546749767765
11368446720.44423,2022-03-24,0.0001590716232964251
11353476595.728577,2022-03-25,-0.0013168135527900082
11316950440.973793,2022-03-28,-0.0032171779671898992
11437586454.91273,2022-03-29,0.010659763384857301
11364066940.667145,2022-03-30,-0.006427887083992778
11320253903.642784,2022-03-31,-0.003855401173990969
11465919045.826698,2022-04-01,0.012867656805563454
11468163505.832043,2022-04-04,0.00019575055400045116
11446961893.047647,2022-04-05,-0.00184873652818196
11479821451.778044,2022-04-06,0.0028705921306817483
11359033091.68888,2022-04-07,-0.010521797799429633
11240249088.198719,2022-04-08,-0.010457228404156416
11088681529.122627,2022-04-12,-0.013484359455630202
11254084478.87606,2022-04-13,0.01491637660609424
11185840566.787521,2022-04-14,-0.00606392392172217
