account_value,date,daily_return
10561149643.044388,2021-04-12,
10548776751.597841,2021-04-13,-0.001171547782650273
10551403686.58372,2021-04-14,0.0002490274510245083
10537606893.590084,2021-04-15,-0.0013075789158913942
10538188734.995825,2021-04-16,5.521570614819282e-05
10560566271.247274,2021-04-19,0.002123470817820605
10559719061.980022,2021-04-20,-8.022384837058638e-05
10513034241.21991,2021-04-22,-0.004421028673783578
10540045040.247358,2021-04-23,0.002569267673603104
10532932633.318459,2021-04-26,-0.0006747985328090511
10526445879.776127,2021-04-27,-0.0006158544603059868
10532711046.026596,2021-04-28,0.0005951834381732191
10534131543.416634,2021-04-29,0.00013486531471618157
10543234810.77285,2021-05-04,0.0008641687564558964
10541867845.10534,2021-05-05,-0.00012965334568038056
10541803126.796795,2021-05-06,-6.139169025365376e-06
10541212101.086487,2021-05-07,-5.606495427767921e-05
10542609156.42439,2021-05-10,0.00013253270349800061
10542505942.686867,2021-05-11,-9.790151184851936e-06
10543558151.022156,2021-05-12,9.980628334571584e-05
10543031255.657902,2021-05-13,-4.9973202282060925e-05
10542923531.322872,2021-05-14,-1.0217586614125196e-05
10542024886.540125,2021-05-17,-8.523677327998413e-05
10541964406.91082,2021-05-18,-5.73700308581504e-06
10542774729.831457,2021-05-19,7.686640642656783e-05
10544329620.441095,2021-05-20,0.000147484002028353
10544110529.945053,2021-05-21,-2.0778039375501933e-05
10544484767.964003,2021-05-24,3.549261152824279e-05
10544728662.39915,2021-05-25,2.313004765186477e-05
10544898364.343008,2021-05-26,1.609353348874798e-05
10544229864.7935,2021-05-27,-6.33955422242316e-05
10546344775.023468,2021-05-28,0.00020057512564553015
10548276087.918684,2021-05-31,0.00018312628085048743
10547915798.101282,2021-06-01,-3.415627486413886e-05
10547783328.797821,2021-06-02,-1.2558813134000424e-05
10550378860.44116,2021-06-03,0.00024607365950091165
10551147897.067661,2021-06-04,7.2891849351997e-05
10549355851.315958,2021-06-07,-0.00016984367664885092
10543195600.738094,2021-06-08,-0.0005839456612031224
10544501102.159082,2021-06-09,0.00012382407293065611
10541292024.607786,2021-06-10,-0.0003043365940413878
10545740987.975447,2021-06-11,0.00042205105003012555
10548848587.521338,2021-06-14,0.0002946781595938308
10551451520.487616,2021-06-15,0.0002467504339154214
10549068618.174213,2021-06-16,-0.00022583644617757415
10552024942.190317,2021-06-17,0.0002802450266568002
10552527163.509024,2021-06-18,4.759478123461669e-05
10550856674.278685,2021-06-21,-0.0001583022914279919
10551528255.960686,2021-06-22,6.365186285184343e-05
10549690013.957394,2021-06-23,-0.00017421571157272275
10549331641.612762,2021-06-24,-3.396994074300608e-05
10552565223.355127,2021-06-25,0.00030652005759401746
10554725560.577576,2021-06-28,0.00020472152284511935
10555489194.208082,2021-06-29,7.234992763427428e-05
10553308911.427643,2021-06-30,-0.00020655440409489412
10555619434.590513,2021-07-01,0.00021893826687557905
10555832843.22049,2021-07-02,2.021753733161269e-05
10550581411.719143,2021-07-05,-0.0004974909682015083
10535717362.572697,2021-07-06,-0.001408836969869376
10539283082.843754,2021-07-07,0.00033844114722780816
10536219832.56922,2021-07-08,-0.0002906507255242552
10527689317.834166,2021-07-09,-0.0008096371251371526
10520136090.842876,2021-07-12,-0.0007174629458805981
