date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2023-04-18,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-19,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-20,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-21,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-24,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-25,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-26,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-27,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-04-28,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-04,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-05,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-08,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-09,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-10,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-11,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-12,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-15,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-16,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-17,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-18,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-19,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-22,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-23,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-24,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-25,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-26,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-29,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-30,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-05-31,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-01,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-02,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-05,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-06,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-07,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-08,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-09,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-12,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-13,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-14,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-15,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-16,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-19,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-20,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-21,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-22,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-23,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-26,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-27,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-28,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-29,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-06-30,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-03,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-04,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-05,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-06,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-07,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-10,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-11,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-12,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-13,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-14,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
2023-07-17,100,-100,100,100,100,100,-100,100,100,0,100,0,100,100,-100,100,0,-100,0,-100,0,-100,100,100,-100,-100,100,100,100,-100
