account_value,date,daily_return
8788414890.78978,2023-10-18,
8690076769.959965,2023-10-19,-0.011189517342071853
8829362682.09418,2023-10-20,0.016028156691975548
8772040713.316998,2023-10-23,-0.0064921977770184824
8866750514.717884,2023-10-24,0.01079678087415914
8824972931.793892,2023-10-25,-0.004711712916095401
8550261734.5066185,2023-10-26,-0.031128843046936305
8631391442.2067,2023-10-27,0.009488564235719643
8501570436.741268,2023-10-30,-0.015040565166656528
8410969483.737993,2023-10-31,-0.010656966695438364
8546080718.45994,2023-11-01,0.016063693368900456
8784283260.698668,2023-11-02,0.027872723191602722
8745967469.431957,2023-11-03,-0.004361857436694594
8838679214.88736,2023-11-06,0.010600513411402446
8786129428.207336,2023-11-07,-0.005945434312347397
9033324363.223042,2023-11-08,0.02813467944395409
9042353225.935633,2023-11-09,0.0009995060898455588
8973586185.4239,2023-11-10,-0.007604993832190932
9004267941.010128,2023-11-13,0.003419118616820649
9054433983.606873,2023-11-14,0.0055713627054856385
9086675686.728287,2023-11-15,0.003560874504114464
9135152433.760775,2023-11-16,0.005334926512595928
9004252268.297323,2023-11-17,-0.014329280919241572
9035997065.787657,2023-11-20,0.00352553399709854
9075625653.90064,2023-11-21,0.004385635345437011
9132534565.37324,2023-11-22,0.006270522126277767
8922683951.350538,2023-11-23,-0.02297835420392136
8983157085.48783,2023-11-24,0.006777460063251306
8922789485.54234,2023-11-27,-0.0067200873112875925
8967458989.08178,2023-11-28,0.00500622631653691
8993293161.963877,2023-11-29,0.002880879958698568
8967302052.57039,2023-11-30,-0.002890054724715596
9020585679.808197,2023-12-01,0.005941990904893446
9169211780.43805,2023-12-04,0.016476324920070118
9168919345.891758,2023-12-05,-3.189309542561691e-05
9230505705.588581,2023-12-06,0.006716861319585821
9163521466.93507,2023-12-07,-0.007256833026272447
9162872049.717112,2023-12-08,-7.086983102533306e-05
9165864817.17744,2023-12-11,0.0003266189295332289
9190990035.951582,2023-12-12,0.002741172739865849
9097152529.92199,2023-12-13,-0.010209727751040565
9081020228.071693,2023-12-14,-0.0017733353153346343
9039363988.295034,2023-12-15,-0.004587176190610109
8969938799.831808,2023-12-18,-0.007680317835759731
9018831108.887346,2023-12-19,0.005450684798034011
9043753169.887445,2023-12-20,0.0027633360353693792
9049231652.352827,2023-12-21,0.0006057753194352866
9022003627.36404,2023-12-22,-0.0030088770002597576
9099662630.166069,2023-12-25,0.008607733493531944
9151596002.729143,2023-12-26,0.005707175603512082
9149687755.839031,2023-12-27,-0.00020851520210718455
9169469764.343773,2023-12-28,0.0021620419223724596
9139940664.845924,2023-12-29,-0.003220371543475209
9171006038.109375,2024-01-02,0.003398859402111265
9233439728.094095,2024-01-03,0.006807725316642754
9274395468.718643,2024-01-04,0.004435588667994983
9294239712.664394,2024-01-05,0.0021396805875577574
9321621281.05822,2024-01-08,0.0029460794255731226
9303951471.507137,2024-01-09,-0.001895572563861636
9269631937.918213,2024-01-10,-0.003688705137169568
9307104223.216278,2024-01-11,0.004042478228804436
9252533303.914423,2024-01-12,-0.005863361792568078
9253082297.265371,2024-01-15,5.933438258654e-05
